date,time,collected_at_utc,land,ride,wait_minutes,is_open,last_updated
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Frontierland,Pirate's Lair on Tom Sawyer Island,0,False,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Frontierland,Sailing Ship Columbia,0,False,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Main Street U.S.A,Disneyland Railroad,0,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Main Street U.S.A,Great Moments with Mr. Lincoln,0,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Main Street U.S.A,Main Street Cinema,0,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Main Street U.S.A,Main Street Vehicles,0,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Main Street U.S.A,Opera House - Walt Disney - A Magical Life,0,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Main Street U.S.A,The Disney Gallery,0,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Main Street U.S.A,Walt Disney - A Magical Life,0,False,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Mickey's Toontown,Chip 'n' Dale's GADGETcoaster,5,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Mickey's Toontown,Donald's Duck Pond,0,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Mickey's Toontown,Goofy's How-to-Play Yard,0,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Mickey's Toontown,Mickey & Minnie's Runaway Railway,5,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Mickey's Toontown,Mickey's House and Meet Mickey Mouse,15,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Mickey's Toontown,Minnie's House,0,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Mickey's Toontown,Roger Rabbit's Car Toon Spin,5,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,New Orleans Square,Haunted Mansion Holiday,20,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,New Orleans Square,Pirates of the Caribbean,5,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Star Wars: Galaxy's Edge,Millennium Falcon: Smugglers Run,10,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Star Wars: Galaxy's Edge,Millennium Falcon: Smugglers Run Single Rider,0,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Star Wars: Galaxy's Edge,Star Wars: Rise of the Resistance,40,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Tomorrowland,Astro Orbitor,5,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Tomorrowland,Autopia,5,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Tomorrowland,Buzz Lightyear Astro Blasters,5,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Tomorrowland,Disneyland Monorail,5,True,2026-09-14T16:30:47.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Tomorrowland,Finding Nemo Submarine Voyage,5,True,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Tomorrowland,Pixar Short Film Spotlight,0,False,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Tomorrowland,Space Mountain,0,False,2026-09-14T16:25:35.000Z
09/14/2026,9:31 AM,2026-09-14T16:31:22+00:00,Tomorrowland,Star Tours - The Adventures Continue,5,True,2026-09-14T16:25:35.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Adventureland,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,0,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Adventureland,Indiana Jones™ Adventure,0,False,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Adventureland,Jungle Cruise,10,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Adventureland,Walt Disney's Enchanted Tiki Room,0,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Bayou Country,Davy Crockett's Explorer Canoes,0,False,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Bayou Country,The Many Adventures of Winnie the Pooh,10,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Bayou Country,Tiana's Bayou Adventure,35,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Bayou Country,Tiana's Bayou Adventure Single Rider,0,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Fantasyland,"""it's a small world""",0,False,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Fantasyland,Alice in Wonderland,25,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Fantasyland,Bluey’s Best Day Ever! at Fantasyland Theatre,0,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Fantasyland,Casey Jr. Circus Train,10,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Fantasyland,Dumbo the Flying Elephant,15,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Fantasyland,King Arthur Carrousel,5,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Fantasyland,Mad Tea Party,0,False,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Fantasyland,Matterhorn Bobsleds,25,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Fantasyland,Meet Disney Princesses at Royal Hall,30,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Fantasyland,Mr. Toad's Wild Ride,10,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Fantasyland,Peter Pan's Flight,25,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Fantasyland,Pinocchio's Daring Journey,10,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Fantasyland,Sleeping Beauty Castle Walkthrough,0,False,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Fantasyland,Snow White's Enchanted Wish,5,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Fantasyland,Storybook Land Canal Boats,10,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Frontierland,Big Thunder Mountain Railroad,10,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Frontierland,Frontierland Shootin' Exposition,0,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Frontierland,Mark Twain Riverboat,10,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Frontierland,Pirate's Lair on Tom Sawyer Island,0,False,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Frontierland,Sailing Ship Columbia,0,False,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Main Street U.S.A,Disneyland Railroad,0,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Main Street U.S.A,Great Moments with Mr. Lincoln,0,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Main Street U.S.A,Main Street Cinema,0,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Main Street U.S.A,Main Street Vehicles,0,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Main Street U.S.A,Opera House - Walt Disney - A Magical Life,0,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Main Street U.S.A,The Disney Gallery,0,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Main Street U.S.A,Walt Disney - A Magical Life,0,False,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Mickey's Toontown,Chip 'n' Dale's GADGETcoaster,25,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Mickey's Toontown,Donald's Duck Pond,0,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Mickey's Toontown,Goofy's How-to-Play Yard,0,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Mickey's Toontown,Mickey & Minnie's Runaway Railway,35,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Mickey's Toontown,Mickey's House and Meet Mickey Mouse,10,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Mickey's Toontown,Minnie's House,0,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Mickey's Toontown,Roger Rabbit's Car Toon Spin,40,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,New Orleans Square,Haunted Mansion Holiday,30,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,New Orleans Square,Pirates of the Caribbean,20,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Star Wars: Galaxy's Edge,Millennium Falcon: Smugglers Run,30,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Star Wars: Galaxy's Edge,Millennium Falcon: Smugglers Run Single Rider,0,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Star Wars: Galaxy's Edge,Star Wars: Rise of the Resistance,25,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Tomorrowland,Astro Orbitor,15,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Tomorrowland,Autopia,15,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Tomorrowland,Buzz Lightyear Astro Blasters,15,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Tomorrowland,Disneyland Monorail,5,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Tomorrowland,Finding Nemo Submarine Voyage,15,True,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Tomorrowland,Pixar Short Film Spotlight,0,False,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Tomorrowland,Space Mountain,0,False,2026-09-14T20:26:21.000Z
09/14/2026,1:29 PM,2026-09-14T20:29:47+00:00,Tomorrowland,Star Tours - The Adventures Continue,15,True,2026-09-14T20:26:21.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Adventureland,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,0,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Adventureland,Indiana Jones™ Adventure,0,False,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Adventureland,Jungle Cruise,10,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Adventureland,Walt Disney's Enchanted Tiki Room,0,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Bayou Country,Davy Crockett's Explorer Canoes,0,False,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Bayou Country,The Many Adventures of Winnie the Pooh,5,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Bayou Country,Tiana's Bayou Adventure,45,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Bayou Country,Tiana's Bayou Adventure Single Rider,0,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Fantasyland,"""it's a small world""",5,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Fantasyland,Alice in Wonderland,15,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Fantasyland,Bluey’s Best Day Ever! at Fantasyland Theatre,0,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Fantasyland,Casey Jr. Circus Train,5,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Fantasyland,Dumbo the Flying Elephant,10,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Fantasyland,King Arthur Carrousel,5,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Fantasyland,Mad Tea Party,0,False,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Fantasyland,Matterhorn Bobsleds,20,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Fantasyland,Meet Disney Princesses at Royal Hall,30,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Fantasyland,Mr. Toad's Wild Ride,15,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Fantasyland,Peter Pan's Flight,30,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Fantasyland,Pinocchio's Daring Journey,5,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Fantasyland,Sleeping Beauty Castle Walkthrough,0,False,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Fantasyland,Snow White's Enchanted Wish,5,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Fantasyland,Storybook Land Canal Boats,5,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Frontierland,Big Thunder Mountain Railroad,20,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Frontierland,Frontierland Shootin' Exposition,0,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Frontierland,Mark Twain Riverboat,10,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Frontierland,Pirate's Lair on Tom Sawyer Island,0,False,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Frontierland,Sailing Ship Columbia,0,False,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Main Street U.S.A,Disneyland Railroad,5,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Main Street U.S.A,Great Moments with Mr. Lincoln,0,False,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Main Street U.S.A,Main Street Cinema,0,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Main Street U.S.A,Main Street Vehicles,0,False,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Main Street U.S.A,Opera House - Walt Disney - A Magical Life,0,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Main Street U.S.A,The Disney Gallery,0,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Main Street U.S.A,Walt Disney - A Magical Life,0,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Mickey's Toontown,Chip 'n' Dale's GADGETcoaster,10,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Mickey's Toontown,Donald's Duck Pond,0,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Mickey's Toontown,Goofy's How-to-Play Yard,0,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Mickey's Toontown,Mickey & Minnie's Runaway Railway,20,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Mickey's Toontown,Mickey's House and Meet Mickey Mouse,5,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Mickey's Toontown,Minnie's House,0,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Mickey's Toontown,Roger Rabbit's Car Toon Spin,0,False,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,New Orleans Square,Haunted Mansion Holiday,35,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,New Orleans Square,Pirates of the Caribbean,10,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Star Wars: Galaxy's Edge,Millennium Falcon: Smugglers Run,10,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Star Wars: Galaxy's Edge,Millennium Falcon: Smugglers Run Single Rider,0,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Star Wars: Galaxy's Edge,Star Wars: Rise of the Resistance,35,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Tomorrowland,Astro Orbitor,5,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Tomorrowland,Autopia,10,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Tomorrowland,Buzz Lightyear Astro Blasters,5,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Tomorrowland,Disneyland Monorail,5,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Tomorrowland,Finding Nemo Submarine Voyage,10,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Tomorrowland,Pixar Short Film Spotlight,0,False,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Tomorrowland,Space Mountain,45,True,2026-09-14T23:20:40.000Z
09/14/2026,4:24 PM,2026-09-14T23:24:40+00:00,Tomorrowland,Star Tours - The Adventures Continue,5,True,2026-09-14T23:20:40.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Adventureland,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,0,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Adventureland,Indiana Jones™ Adventure,0,False,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Adventureland,Jungle Cruise,10,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Adventureland,Walt Disney's Enchanted Tiki Room,0,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Bayou Country,Davy Crockett's Explorer Canoes,0,False,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Bayou Country,The Many Adventures of Winnie the Pooh,5,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Bayou Country,Tiana's Bayou Adventure,20,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Bayou Country,Tiana's Bayou Adventure Single Rider,0,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Fantasyland,"""it's a small world""",5,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Fantasyland,Alice in Wonderland,25,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Fantasyland,Bluey’s Best Day Ever! at Fantasyland Theatre,0,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Fantasyland,Casey Jr. Circus Train,5,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Fantasyland,Dumbo the Flying Elephant,10,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Fantasyland,King Arthur Carrousel,5,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Fantasyland,Mad Tea Party,0,False,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Fantasyland,Matterhorn Bobsleds,20,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Fantasyland,Meet Disney Princesses at Royal Hall,0,False,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Fantasyland,Mr. Toad's Wild Ride,15,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Fantasyland,Peter Pan's Flight,30,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Fantasyland,Pinocchio's Daring Journey,10,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Fantasyland,Sleeping Beauty Castle Walkthrough,0,False,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Fantasyland,Snow White's Enchanted Wish,10,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Fantasyland,Storybook Land Canal Boats,10,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Frontierland,Big Thunder Mountain Railroad,15,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Frontierland,Frontierland Shootin' Exposition,0,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Frontierland,Mark Twain Riverboat,0,False,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Frontierland,Pirate's Lair on Tom Sawyer Island,0,False,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Frontierland,Sailing Ship Columbia,0,False,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Main Street U.S.A,Disneyland Railroad,10,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Main Street U.S.A,Great Moments with Mr. Lincoln,0,False,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Main Street U.S.A,Main Street Cinema,0,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Main Street U.S.A,Main Street Vehicles,0,False,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Main Street U.S.A,Opera House - Walt Disney - A Magical Life,0,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Main Street U.S.A,The Disney Gallery,0,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Main Street U.S.A,Walt Disney - A Magical Life,0,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Mickey's Toontown,Chip 'n' Dale's GADGETcoaster,15,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Mickey's Toontown,Donald's Duck Pond,0,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Mickey's Toontown,Goofy's How-to-Play Yard,0,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Mickey's Toontown,Mickey & Minnie's Runaway Railway,15,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Mickey's Toontown,Mickey's House and Meet Mickey Mouse,15,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Mickey's Toontown,Minnie's House,0,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Mickey's Toontown,Roger Rabbit's Car Toon Spin,10,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,New Orleans Square,Haunted Mansion Holiday,35,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,New Orleans Square,Pirates of the Caribbean,5,True,2026-09-15T01:50:37.000Z
09/14/2026,6:52 PM,2026-09-15T01:52:42+00:00,Star Wars: Galaxy's Edge,Millennium Falcon: Smugglers Run,5,True,2026-09-15T01:50:37.000Z
